cry_volume,cry_frequency,motion_intensity,restlessness,heart_rate,heart_rate_trend,hr_variability,label
0.6133645041931262,0.6933204424575973,0.5931277741430564,0.785265614532272,177,27,0.6055455372113182,3
0.3357932274855134,0.4011575540820869,0.425981189200517,0.2042363300150577,125,4,0.3111817287704132,4
0.9862813639025594,0.7431322717893222,0.9999499966886763,0.4360627125167734,152,5,0.48990475024871355,0
0.08592672973379648,0.09774552356764027,0.1274789663668996,0.09363059566635659,108,-9,0.17813958136924563,1
0.34292994987571784,0.5708613525758595,0.5505037500406167,0.8412936262653322,121,3,0.35966859098777815,2
0.6854290743296139,0.8283249190356968,0.609683753865118,0.6009818310885378,174,29,0.8378256631595994,3
0.370080678589077,0.30638463078509626,0.3721379790013616,0.3635573829443118,125,-1,0.2579293094229839,4
0.8630358591490437,0.9334684101226406,0.963990351923466,0.41949011601088204,144,7,0.4161546123460962,0
0.14895737603613105,0.215661933662473,0.1631258438179395,0.12050435896087534,106,-13,0.13493264176530534,1
0.3340547401654021,0.4005937059785139,0.4046696970855264,0.8644271247811235,133,1,0.3613899941947739,2
0.8332464689515404,0.8604361018030233,0.6410895469896614,0.6950040705418093,166,24,0.8513392424490493,3
0.4109481394507857,0.2612912828290023,0.3002862117440793,0.37325412567169347,132,-2,0.27769369860786713,4
0.987145930388345,0.9923133412662277,0.8368025093216991,0.5074650332875312,142,8,0.4286125673717114,0
0.1550255492332303,0.17425453832399362,0.1324287497186521,0.17841371878336215,97,-14,0.22838483949185384,1
0.41295554125994777,0.44994561933863886,0.5865746720878969,0.7847924559146163,141,5,0.42476699842458104,2
0.7342936676786886,0.6108254625238089,0.6774673494295691,0.6872962113359226,169,23,0.870873814704539,3
0.4207983934635695,0.26328155821007815,0.41927029064014587,0.3492561950300166,132,5,0.3521043888461777,4
0.8320856495221959,0.8916797162922765,0.7044009384912603,0.5326009023177999,145,9,0.3524863320416288,0
0.15775987256416082,0.13494711621898206,0.0898624015338379,0.1539675592693619,112,-6,0.22512714741762851,1
0.45557376139808625,0.4274299152100012,0.4052047285980601,0.8464926577213965,120,3,0.36495626245806906,2
0.8242749270448757,0.8838539338095436,0.5154302112586144,0.7667854857500397,173,26,0.8270452188320239,3
0.34848400619690967,0.4028375473291115,0.42858064489135184,0.3035135855581127,126,2,0.3347745383501677,4
0.766656111917924,0.9215260178189415,0.9026919749166991,0.46114037999281127,149,7,0.4316806137866934,0
0.08059340727923628,0.18272457289046884,0.11112246036426515,0.19561210990075723,103,-11,0.1561066711719719,1
0.5157928943653816,0.30053536334104797,0.5642213754151226,0.7602070400696836,143,8,0.3871355911326919,2
0.7038698008817015,0.868147139904723,0.5922774430680728,0.731750210950137,170,22,0.8299874453689067,3
0.29385678057488807,0.340605455072014,0.31072728610656114,0.28129566538814543,120,5,0.2718147215048384,4
0.8500655204888706,0.8863712608862987,0.7072285688343648,0.333412331478144,153,7,0.48010048268495475,0
0.18865619761019775,0.19166340096871542,0.1457330373519705,0.13137154001833964,109,-10,0.12038601587002908,1
0.4786772286957321,0.41892170075548535,0.48411831787465387,0.9927574910415593,128,6,0.35856336621092555,2
0.6074007090185372,0.7329944842292926,0.6573344148577298,0.7230973355501842,167,23,0.7630844795968774,3
0.3541656174081487,0.26747278376354994,0.3890975172912516,0.3807558347206197,128,0,0.294143690760131,4
0.9715526414366368,0.7236245704765468,0.7600028795034319,0.33829056388326256,160,12,0.32681589160125263,0
0.08415223663736271,0.07369991853424418,0.1443439254703622,0.15183384585330306,95,-12,0.11758803681390308,1
0.40026112054502655,0.3555636122800969,0.4638429112514129,0.8689078199110137,139,0,0.3164611320045865,2
0.6056859727141987,0.7499597005838999,0.648051737563335,0.6056710845732057,179,26,0.8543431906225984,3
0.3425078974383853,0.2573281544693053,0.33497642929899535,0.2564649054300311,133,-1,0.3602636771685748,4
0.8741313311338933,0.9046173844835301,0.8494785162070657,0.42383369364495865,143,10,0.33254983012297884,0
0.17770570499076516,0.22739020052764197,0.11826551639188547,0.18981627176182914,101,-9,0.16206693548723364,1
0.4829515817781089,0.4511094840571035,0.5651389565375046,0.7704175248553369,140,4,0.3813787576303772,2
0.8824193755805695,0.679943740856002,0.5702656355135068,0.7458300914714491,177,25,0.6369241573230096,3
0.4043378786739421,0.35713186475533454,0.4965052175624464,0.22236570562839283,132,4,0.3274573690995866,4
0.765854424579695,0.9686192404457392,0.9680693570717913,0.3193869959871628,149,6,0.3270426814426573,0
0.14052368651062352,0.2496254751449964,0.0964243055274252,0.1417642559076286,111,-15,0.23036026141992555,1
0.33334262178354906,0.30095284863364424,0.576506716845625,0.9734665207164384,143,8,0.33724455475211773,2
0.7849136379679392,0.8595572563992651,0.6072229789264205,0.7153141661772027,178,26,0.6375622038140251,3
0.3856201777754772,0.33980092008281354,0.32579716634330796,0.37448565078027407,134,0,0.37787680858355477,4
0.90002019003868,0.7076057860151296,0.9439156833567168,0.5392544486246271,146,5,0.43589793985620273,0
0.1797707116722665,0.08886446995488839,0.13597657583653233,0.09193224247898168,113,-7,0.1629644127626788,1
0.34147046893967953,0.3964028303874081,0.4971858490554835,0.9118705235734863,121,0,0.42250515396481797,2
0.6821719784773178,0.7043132293955077,0.636639393461756,0.7151246736317949,166,18,0.7571569588742032,3
0.36725805214010343,0.4171404961313645,0.33534737487856686,0.27507724802435196,129,2,0.32698976654044837,4
0.9027886319047917,0.728413523263482,0.7056804158460032,0.36937428836681063,148,8,0.4856644206137402,0
0.08616702300222154,0.15907227941198604,0.14020367026295505,0.08095756969135537,96,-5,0.11961706166695796,1
0.545909000544815,0.3052240271163435,0.5284168701778696,0.9954575440515208,144,7,0.4822531624633354,2
0.6379809095537157,0.7999269908967949,0.5756475617518033,0.7700209432827182,165,25,0.6058282701160294,3
0.4270631055172325,0.37348170734288577,0.36379494334755436,0.30010366854457454,132,-1,0.3390935513727501,4
0.8450969812118574,0.7389659531755605,0.9112116456647225,0.33847178934507893,157,11,0.3052033111951927,0
0.055248223909248356,0.09668464868674456,0.07344433951767057,0.14489867558355404,104,-15,0.22470253614011365,1
0.43526266812334075,0.43434898614768513,0.5719321147974334,0.8328850524480582,139,1,0.40252393480459403,2
0.677523852952908,0.8144499947082467,0.57249460189634,0.6075871024916464,174,21,0.8093101551590924,3
0.31209270944392303,0.33059760441081365,0.4134070384346308,0.3358861761780254,133,2,0.26020347085356804,4
0.873293027187916,0.7852587547439298,0.707415757808651,0.521080377391526,142,9,0.3683809240898401,0
0.08086192749277164,0.19373858115613884,0.1585509914335532,0.1142185492644826,103,-13,0.11875505629547677,1
0.4882660275150291,0.45563867502905286,0.4464945050788159,0.8804573935658052,139,6,0.435347450062468,2
0.8605814186948124,0.777573405894827,0.558689098431191,0.615731232095635,169,24,0.7472508229509817,3
0.3058014783658909,0.40017460954025286,0.30800931067529996,0.2872975140011699,128,3,0.2957774549423269,4
0.7549519594147295,0.8977898454658961,0.7821462607714659,0.47047370248483106,156,10,0.457353473248616,0
0.15214529574046462,0.1328499915138412,0.17052328512827947,0.18386372843820453,104,-15,0.2461712807338668,1
0.4210702370636009,0.5306477080860155,0.42964989594513586,0.7966284179319253,140,6,0.4754298540601523,2
0.881782558186042,0.819659382489994,0.6455833402808304,0.7353182007656476,165,26,0.8521072313155914,3
0.4016697871898064,0.32633606214150496,0.40314545630053883,0.23518233539823669,126,-1,0.28640190936268733,4
0.8720356136682536,0.8099566484240628,0.9201378743642096,0.4731118314871492,144,7,0.39712504754432454,0
0.12504357020968634,0.1447980213053845,0.15007537535714055,0.14504663892595604,112,-10,0.18110997312635377,1
0.5154099584830101,0.3725474200020783,0.43323230358614173,0.9822641115999043,133,4,0.41669162021231787,2
0.788096359986827,0.6275594133320669,0.5506799719286712,0.7959997106183214,171,22,0.7000360330825809,3
0.3801815187613129,0.4272954765529161,0.34279538106585034,0.24441934824230463,124,5,0.3223347656810918,4
0.9385058127779782,0.9953101082326756,0.8038479562138372,0.35579720910902857,157,8,0.45144818395234765,0
0.08091242041706881,0.1399862252058816,0.1552009017405051,0.14899763098804977,99,-13,0.18816333099526447,1
0.5490492626301123,0.5564491812306804,0.4234473396534131,0.9460306025972183,123,0,0.3259595559554136,2
0.8874559528786259,0.6314063474353113,0.6108162458427714,0.6767211250639683,175,17,0.7611607006709356,3
0.4372894707235371,0.25679099344392026,0.4616982248423025,0.2768459497095073,135,0,0.37305682428896153,4
0.9534649955383379,0.9367669882860397,0.7934190184216027,0.39362961307174127,157,10,0.4413302813889034,0
0.06616797062597728,0.15080770456065512,0.153387356186254,0.1568607707422264,110,-9,0.1382673558894173,1
0.3255558323897584,0.4844383356910401,0.4871665132080204,0.7653326038029854,121,1,0.42962189718221977,2
0.7670982110233296,0.7401840794596855,0.6609347542360791,0.6156992977347664,168,21,0.8568303802699253,3
0.3370172315974071,0.3129013707824717,0.3758975587278622,0.36275048820693284,126,5,0.29417062452396137,4
0.850289182498522,0.7604438096416772,0.9992389154914205,0.37499699359470545,158,7,0.36189709255402713,0
0.1506947973526413,0.09629697106617277,0.19335559121120832,0.12348629953285921,114,-15,0.23496607247766174,1
0.38005967904546484,0.42697698155123764,0.5275789256052114,0.8983303356281116,138,3,0.3694106784320267,2
0.7048607487999834,0.6173043255459587,0.5703733059033228,0.789181384638377,166,15,0.8233653851365584,3
0.33328705354551624,0.28297692387601003,0.4843358182662755,0.3621596777374172,125,2,0.2680641397945447,4
0.7881588361663229,0.8026318512374524,0.8659491525573345,0.4537904443294025,157,11,0.47845085901883166,0
0.13410457224915723,0.1781099724988967,0.17250953314098855,0.12191245293518929,99,-13,0.16257495847124148,1
0.5710524252070361,0.454988526347358,0.5872761184253229,0.8336395306890464,139,3,0.43170441153411276,2
0.6402175492975932,0.846055304980861,0.5021193330365898,0.6947899643684802,166,21,0.8076866575868038,3
0.3709374824963636,0.3183952125725051,0.48711493089078634,0.3625086898730569,124,2,0.30921812358178874,4
0.8442493058705398,0.802094693467486,0.8399253492269181,0.36697774308396547,144,6,0.48415094987844637,0
0.1354271035489289,0.10952723385756556,0.07344625560987436,0.1671860073297784,103,-13,0.15906701380336943,1
0.5957238299689798,0.4641056288817157,0.4189167994768035,0.8021489539122425,129,0,0.4087407023489386,2
0.767373604681551,0.8125002322701076,0.6556213995342512,0.6962560429268452,174,27,0.7781234235416743,3
0.3545426888650961,0.31093902166806076,0.41944452658486314,0.37987985201058694,133,0,0.3768838668639256,4
0.9327481784275172,0.9097819684935142,0.9620768903413821,0.3285503248606977,146,6,0.31002414072235435,0
0.18695280370373574,0.1833319876255845,0.1926419128732887,0.058259412946790295,97,-8,0.21626500688539402,1
0.3423591609973151,0.5961801490568126,0.45584492696319123,0.923004682377975,124,7,0.4163452940092354,2
0.7183109951517506,0.664327195376085,0.5618287063604249,0.7508581158798816,177,23,0.7113995698305032,3
0.37905043311738185,0.30998969701392315,0.31431391097372313,0.22725140059851634,133,2,0.26228844301742016,4
0.8853359827597574,0.8135244323579256,0.8982879252639493,0.3477173241110656,146,11,0.3583112460087976,0
0.10686321208777205,0.1292849713079478,0.10409958927347726,0.12269390502252374,96,-10,0.2158475807366187,1
0.574436536714775,0.3608092153199545,0.46408908963684675,0.9831668141797432,121,3,0.3152879211120645,2
0.8116214573702266,0.8643279764322325,0.6127337688398828,0.7238794557424308,169,25,0.7634746578727034,3
0.4395358455851638,0.44719639906923886,0.3640516796300093,0.24479734114856044,127,0,0.30306780918765963,4
0.7835099815028885,0.78964064931421,0.9910285014150139,0.3471986889688682,142,11,0.36855557720070475,0
0.07147073186159018,0.05865386403556874,0.16702290879291018,0.11201615412302518,115,-10,0.17654907601925995,1
0.4736937747631872,0.40225425275741605,0.5864639861226715,0.8790067089674911,138,3,0.37135548647228456,2
0.6887240563974901,0.617166438387615,0.581124768649569,0.6850701906906423,172,24,0.7098368868437999,3
0.41963762886044337,0.3395864355422143,0.41795338974629986,0.3758017762101918,124,0,0.3415957594643129,4
0.9272091170157946,0.9280853223233732,0.9376673664637987,0.47613753495986344,145,6,0.3477309787350641,0
0.06685048699103452,0.11404480768948644,0.06352842691817757,0.07844982206214776,110,-15,0.11769568800379636,1
0.4555791821444746,0.4692127834550861,0.46081175765652865,0.8571160743600527,130,8,0.3404240971197471,2
0.8543733337604225,0.862911472572583,0.6064631798836247,0.7011200381618238,166,30,0.6484435266995853,3
0.25122186428730653,0.3677340646009518,0.4085193032679628,0.23332555631575086,120,-1,0.2713945966992443,4
0.9544710293416638,0.7142093895675379,0.7206934206411568,0.3989491082410775,140,6,0.4559603162479156,0
0.13354015407553088,0.072901521390843,0.07823720610816037,0.1597407586471466,114,-13,0.16267068996162848,1
0.5490273656903845,0.37165175324993177,0.5143321459063512,0.8259240198273838,137,3,0.4499954459061868,2
0.8226562655992211,0.7479666340633977,0.5173467625732957,0.6139855892646023,178,17,0.8237405506909793,3
0.3262007168555496,0.349940307669153,0.42811246498362676,0.29792803197442863,124,-1,0.3980625948438956,4
0.7802123764929599,0.7866750555666377,0.708284002082932,0.4020088484992898,145,8,0.32962227296038143,0
0.05804684875561518,0.23044429133712163,0.19318082101511647,0.07408608338052718,104,-14,0.16314814499762548,1
0.5685685393298382,0.319976918337661,0.5982771027040588,0.9327294392491885,132,4,0.45663521784433525,2
0.7887712044316263,0.8922255556992733,0.5401096654058016,0.7803070742852194,175,26,0.8200561330401124,3
0.38234546202398234,0.32728552685516943,0.45158181262037045,0.32052529625620624,129,3,0.30113389369985494,4
0.8776791581713488,0.7339947839537072,0.9560313796703483,0.4817463232678055,151,5,0.4794819134612976,0
0.0546730137446371,0.17333695278847872,0.09011277999821157,0.0506717675763872,99,-12,0.1445903721077441,1
0.38072275519803594,0.4303953912303504,0.5213014397781404,0.7528027851538582,127,8,0.3062601969359971,2
0.8254875961660039,0.8859779199811628,0.5752388186946048,0.6828847745924045,178,25,0.6987459557441728,3
0.2904974325969154,0.3197880422186452,0.40466836967258424,0.3681583339033938,132,1,0.2553278793882601,4
0.803669944220666,0.7161494259715501,0.8298056932496549,0.35011701651734695,143,10,0.4342854288580221,0
0.17547200396720608,0.09655981366642119,0.15035773550250794,0.19292658761015602,113,-5,0.22778719252175986,1
0.3322434967381056,0.47861446286848947,0.41869111525514763,0.9054949746109642,128,8,0.38762420264199415,2
0.7884006435297333,0.6939222366452618,0.5954582583523556,0.7890975705114652,170,24,0.6561496487120316,3
0.43748446933479823,0.2668251024249834,0.32775944179516997,0.285213506581278,126,3,0.3437869752789915,4
0.8794537337351427,0.7680877004966697,0.894172774296686,0.33313070074606727,145,6,0.3280481398838656,0
0.05321239298700906,0.18138088851204587,0.07523042469611167,0.11684163155219106,102,-13,0.1900196199199095,1
0.5548695523091403,0.5393917510971808,0.5542543078568137,0.883645291709009,122,2,0.333172239984758,2
0.7467732686856644,0.8058975437221231,0.5086707900628272,0.7389034228347231,178,29,0.8546541786949108,3
0.3982313512528045,0.3112559195570148,0.35963010192756084,0.2990293584585841,132,1,0.3511539147272067,4
0.9566140602517798,0.9569266505964609,0.8658662509434931,0.4308894110458634,157,7,0.4472097673626201,0
0.061098093311818306,0.1520316343670593,0.13596410932409458,0.13052594344251695,102,-14,0.1430568596662973,1
0.544638855665848,0.5675303368210547,0.4601668295365325,0.898341287599255,145,3,0.3388924118620447,2
0.649957345629034,0.8249689731468456,0.6921504689298754,0.7400315475976742,167,30,0.8747200219318679,3
0.40733812177576634,0.37036310796940464,0.3981501382598621,0.27765361322646637,130,5,0.3252630558475246,4
0.9357853957031316,0.993601826866386,0.856236610180734,0.5704986921132665,151,10,0.4471832002558235,0
0.1533479441495652,0.16986071480519938,0.08390127633596653,0.09990727914304648,100,-6,0.14796653915816438,1
0.30897777601379206,0.3316530555810891,0.4471455700693691,0.9097746970264308,143,0,0.46602904487959884,2
0.8676883174303739,0.754473352123714,0.5543842923421056,0.6405454720351776,179,23,0.8725217726812915,3
0.38983178494012094,0.4114040339341315,0.4594001318704067,0.2846525811170203,125,-1,0.2716690191563487,4
0.9095559981040147,0.9987990700898517,0.7261174981806178,0.39828467378562027,143,6,0.3332085342662697,0
0.11344850188973814,0.19629368981801903,0.06379947537997119,0.06461658946539926,113,-12,0.22867614896287802,1
0.5580424843761617,0.36878824291708556,0.4569201761258777,0.8609674969251971,121,7,0.3383065273671553,2
0.7620368732877478,0.6778487654641946,0.5155803519040005,0.6153413460990779,166,18,0.6375779381241659,3
0.3298653659432504,0.34717155308448644,0.47411080174738435,0.2626384597372184,121,4,0.31383262323090744,4
0.9435416761702986,0.9615174604998787,0.994052774039717,0.5370133268731853,156,10,0.4761642849617321,0
0.05656851991561731,0.2063386376368268,0.15152968928193933,0.18711822282160717,110,-15,0.13907691907312236,1
0.5314836010160298,0.4422973796254077,0.44607143874678873,0.9758567219261439,142,6,0.4202703126092072,2
0.6438106682654379,0.6975349508179509,0.5691267798347227,0.735451621037038,173,29,0.712368366070204,3
0.37103230273098664,0.2758206143415152,0.472674398047622,0.2966344334866244,122,1,0.34528230769386103,4
0.8557253820440813,0.7304426112602913,0.9913823454106969,0.42763800979783106,141,7,0.4200331589916288,0
0.10813906169943982,0.19109799429126834,0.18967833417378988,0.08972899297382693,111,-7,0.20615651963295534,1
0.3488781215433461,0.4199861916201666,0.5492648337689252,0.9718548231188094,133,2,0.43004268953343405,2
0.8570720397958328,0.7550763165021361,0.5158899294956619,0.7133893069766187,168,21,0.8127250717879506,3
0.40643406427347495,0.4038340787953082,0.3732954619124897,0.39248224985228297,130,2,0.36899454172368634,4
0.7508816334430372,0.7842611888333556,0.9968732438009309,0.39777111478312627,142,6,0.45742544479830105,0
0.09844759144615335,0.11730886185984689,0.15443974907963529,0.05529468952100682,103,-10,0.1338280341171882,1
0.43832120138172254,0.5447603983845801,0.5886993820478249,0.9145957471622768,131,7,0.3162170660222696,2
0.8778241885173803,0.614340084745891,0.5903568462742428,0.6564650459439921,165,26,0.8627680403806959,3
0.42450388840968917,0.365764722138889,0.40781818379598833,0.27524159273966053,120,5,0.3112295752881311,4
0.9138334719514463,0.7629788098083874,0.9070338159556763,0.5713434347090569,153,5,0.4624469267470078,0
0.09721163588164206,0.24870184069897605,0.07049089286491111,0.1980525857552527,104,-14,0.19898538066126245,1
0.3777147465646629,0.4263439858751211,0.5929503424403583,0.824669994754252,144,4,0.4070249090295604,2
0.769480429626267,0.8875580415798829,0.6794690398641858,0.7172982536203293,167,26,0.676852769981199,3
0.285648809024253,0.29236435102956976,0.46546907125118264,0.28304125053508,123,1,0.3852727011331357,4
0.9095308073254179,0.7633526092506757,0.9653919796768498,0.5746746822039024,145,6,0.46076141986365204,0
0.17825566946377525,0.21341955838087795,0.06931887487723257,0.08462090714268503,106,-12,0.19362247940146554,1
0.5083223407242558,0.5984611902604258,0.4977311366678969,0.9762699147671912,131,2,0.3177809653024041,2
0.7385080554304218,0.8263837079536527,0.5010874629349042,0.7430920584618359,170,20,0.708342583472463,3
0.4336618425358204,0.4061751704921442,0.315456059545013,0.3813210618975453,134,1,0.36817116442254816,4
0.8352101822129809,0.8155506563136029,0.8248667540566286,0.3682899474077067,153,5,0.3475576415038348,0
0.09451975746980881,0.08584276233087898,0.09872929222716953,0.1777889461759502,108,-11,0.1901348707963188,1
0.5205994453085754,0.4381430566620311,0.4846862727269021,0.9286823132452984,140,7,0.3348375803075272,2
0.8494276913282875,0.6138264143170241,0.530578982731845,0.6666802026773184,168,25,0.6204757467793205,3
0.28916003370083354,0.30491405477433214,0.4577172537890066,0.3314273866417268,121,5,0.36090176415877767,4
0.9077618256506514,0.9028033139386604,0.7760338753170221,0.41429273087261587,143,5,0.3114808728085774,0
0.1639250738626899,0.08927566975294098,0.13515204479072712,0.0864012634136436,97,-6,0.2477515512810942,1
0.5131125011706487,0.4813438231116254,0.5261501752406745,0.7523260774365039,143,7,0.4624290593333253,2
0.682120775575152,0.7682369333510594,0.6252652163209502,0.7386585639413137,177,23,0.7797312369994153,3
0.3748159240354964,0.2562220477653711,0.4047790551545384,0.20042578107797251,134,3,0.3748783705931574,4
0.8143651680878706,0.7572277467949149,0.930198559773183,0.30090533218559024,141,7,0.4405162497107068,0
0.136868385424426,0.2377458555619349,0.09882908632757757,0.1450769894681242,100,-15,0.17199537935170253,1
0.5296710319451674,0.4660732524530925,0.40133614183299027,0.8769099685325389,126,3,0.4826291724087825,2
0.6544154775682508,0.8024168865980732,0.5816325155105952,0.7838652101229103,169,25,0.6349135816404169,3
0.27399769019464315,0.3337033074208481,0.4786349429915973,0.2986439077325475,125,-2,0.3088579779974275,4
0.8997584378378752,0.9764207496396439,0.9135352493398972,0.545415076394887,154,11,0.4384666593826817,0
0.0552777606727611,0.13372358338395712,0.12395965728566434,0.13383932928769768,108,-12,0.16122950724284982,1
0.5596532762579108,0.5170534717051142,0.49607779372644895,0.9429331288400424,135,3,0.46350650660909,2
0.7101815681966097,0.684097849816824,0.6059562210314482,0.7800794206318244,172,18,0.8274413607667452,3
0.28058895937725736,0.43998475690934424,0.3933737309325232,0.3073773369272159,126,-1,0.3488150518423334,4
0.7782816511829427,0.7911136360274569,0.7416666133216916,0.4572131404469427,142,9,0.4163500764971622,0
0.189868857585056,0.06692582408755539,0.15571094071475536,0.19241645338908964,105,-5,0.13819417319301436,1
0.33201595493105557,0.5429701903416905,0.4519850186007229,0.7530522074160759,140,4,0.4946914384957237,2
0.762461351014678,0.7821884070602426,0.678604502226411,0.6275301690256695,165,26,0.6527526995517934,3
0.36866254720498487,0.42568329857147,0.40755614326059164,0.36615026965979314,130,3,0.2911260220683962,4
0.7757405428430433,0.8245391012155057,0.9521400303443329,0.41864032882939894,148,8,0.3063715468148392,0
0.05412417427920374,0.06426672128846181,0.16873679004959255,0.0818378960281684,109,-6,0.17748258251297117,1
0.35700519971764477,0.34682126453009865,0.5404501774455179,0.8209400088277765,122,3,0.4550900954051854,2
0.6012575673960359,0.8256524897100129,0.5680531415470268,0.7004899693095592,178,16,0.8001085783934714,3
0.33002018825642127,0.34368877634870365,0.32281855198592463,0.3344713044618043,127,2,0.2582041548062703,4
0.8809520293192332,0.7806450531625738,0.8387182877233855,0.5454149360787234,151,12,0.40860900717244064,0
0.19272986616873494,0.21561047431683283,0.09446734445837807,0.09386858045435079,114,-10,0.23186820979887218,1
0.38018321614957906,0.5532988366501991,0.4886067678401936,0.9963220573791417,143,1,0.4577640225951415,2
0.8906209316703252,0.7316308531143336,0.631141625832912,0.6745468904318367,166,20,0.6818605682900674,3
0.37351951512422,0.35200716293248213,0.3543639422148119,0.36504174664361444,122,3,0.3154231785974695,4
0.8394302204751442,0.8384075668719209,0.8308695540803831,0.43180444214800373,150,5,0.326632595830351,0
0.11615687114479804,0.05289214437275996,0.10557165328604287,0.09698690677378702,104,-7,0.18868695664054058,1
0.5168036912787957,0.33663948252452425,0.41165492344159965,0.953523043421591,133,0,0.36330811196944324,2
0.8116195596498608,0.8710490725792384,0.5134616074796612,0.6572607483589311,172,23,0.7449146947730035,3
0.3057201828970397,0.29496396481172815,0.4067341917685243,0.35982603859911394,134,1,0.259858920104832,4
0.9885594832550918,0.9849325538447804,0.8893215347777044,0.45338945372602635,145,11,0.32066335632699405,0
0.18231828151109641,0.1441861532788376,0.08115958562809951,0.11090326347167455,115,-5,0.2089862060041201,1
0.4234183444385935,0.34408773603203235,0.4370035732588341,0.7541816208043156,128,6,0.408974802281701,2
0.7822357893951216,0.6351041258183264,0.5406147482926502,0.6938723663879275,176,30,0.7018028641656044,3
0.30520066746238683,0.4127211837291628,0.4188658590119819,0.2541268352992201,124,3,0.2882215979971349,4
0.9245339133856996,0.9607626563708072,0.9284476602405872,0.3329118222446418,160,11,0.39692555464630175,0
0.18608806987141358,0.15296232899557818,0.08774554527635273,0.07136179325112278,114,-11,0.11865146233042051,1
0.32078693364969363,0.3529089526811942,0.5440151589355833,0.801183923395183,129,4,0.4589494381280592,2
0.8241331603166088,0.6878569826681014,0.5055098443529623,0.7069592197991161,168,24,0.7226360509110026,3
0.4265080396535471,0.3553451488060833,0.4355145743464429,0.27153369633448665,125,3,0.2521891627157447,4
0.9644816801508613,0.8999959311869963,0.9387454021466836,0.4297753986260989,156,10,0.46343299503543256,0
0.06830060556354905,0.2073108318577213,0.10357158035457209,0.07405934778433079,115,-8,0.19649604775334592,1
0.40355834755963804,0.4685377479397811,0.45951400590045305,0.9057706755125818,143,8,0.402518954969008,2
0.8721656992928994,0.8405847058439561,0.6627360288081505,0.6837050544096769,165,22,0.7172744900456061,3
0.28086548900805075,0.37948301049038313,0.41460790902587186,0.24479218878426545,120,-1,0.26517060634489653,4
0.9717341906444005,0.8469859346077186,0.9390988568726271,0.3597765998205776,157,6,0.4757058237072972,0
0.05623706213723447,0.22471766372745078,0.18808417246699338,0.15676112098375422,109,-9,0.12883208350528452,1
0.33230694785153414,0.33828389730387415,0.4088983824892623,0.7934731084382471,126,2,0.3985537227867345,2
0.8433652401880415,0.7787124417438328,0.5581038599249896,0.7187851288063727,177,29,0.7855334180788014,3
0.4442054348569279,0.343822845878845,0.4465464167187141,0.31412129691789664,128,-2,0.2510453706297566,4
0.9974266116738402,0.8619605768460554,0.7147168110109737,0.40983299093476305,150,11,0.3776159120970358,0
0.12552394826815538,0.224892955747939,0.053117466253738005,0.11138939728597969,105,-5,0.20315244768495688,1
0.38865810492062564,0.440559449781899,0.5032215141530312,0.8784500153808806,123,3,0.39204803694699447,2
0.7948595330957,0.706474847958229,0.527771404810163,0.7246982360249807,165,29,0.6379076740222882,3
0.3740051935596749,0.275148452160457,0.3754925659816284,0.3942401553661037,125,-1,0.3277734596117622,4
0.8987745776126295,0.9765923042091074,0.9572664785932439,0.32164970012785776,157,5,0.4249337669706901,0
0.11938179334740581,0.1883998036247303,0.14314769322027937,0.15309679532680082,112,-12,0.11019791247696842,1
0.46963866568521784,0.5452432886316521,0.528400523928201,0.8288664186820215,130,5,0.4874810717058416,2
0.6294011286232395,0.7939625718222332,0.6866648991145016,0.688970398236227,167,17,0.764639167305762,3
0.427146410218054,0.29585241359852843,0.31490787330132136,0.2913513449337472,120,3,0.3221647683706822,4
0.9497746809390404,0.7396621119268433,0.9891465059829914,0.3718689727989125,150,7,0.4892531381369102,0
0.05600347541839033,0.21452100608913993,0.14978653259991512,0.1852858625601232,110,-15,0.1266443133048188,1
0.436339558812198,0.5645666543264176,0.53619374893494,0.9609418765238212,137,1,0.4684237390472078,2
0.66893483976683,0.7128936824268283,0.6776606843618452,0.7158706899242507,166,23,0.8330049549643869,3
0.3862154731628341,0.3437207284606099,0.46803481667945535,0.25594875496845415,130,5,0.33350741752243335,4
0.8401149071265088,0.8740471963191978,0.9170871963162319,0.4298846840069795,149,7,0.4324866111067328,0
0.05994028661356045,0.0924637289359766,0.0882549923380986,0.07467355040416984,105,-5,0.11712983365221707,1
0.5417286236152445,0.489597973961156,0.4265204777518605,0.8642114254926977,131,1,0.44743943091549065,2
0.818404526942424,0.8730606897700529,0.62491229105485,0.6238335606688551,173,26,0.7363296903781216,3
0.37194512090406723,0.4042340255412483,0.35622043968253625,0.38351459585571146,129,2,0.3152865975186782,4
0.868997778671878,0.8253849232827101,0.758657742931545,0.5467091795930248,140,12,0.4296396026258106,0
0.09657220190851737,0.24277142704430166,0.1946752011338867,0.0794296958230821,97,-5,0.16606429244121018,1
0.38164949033891643,0.3148828999054017,0.583465621443012,0.7783082750406741,134,0,0.4032105660493507,2
0.7726768753419864,0.7062375677212143,0.6112855613318319,0.7131819027629143,169,20,0.6576275692769254,3
0.2893278906602883,0.40472890187125155,0.4671958000192923,0.3046192966644894,127,-2,0.36279757882528774,4
0.8736396385151557,0.7646660276185215,0.92403043649057,0.5850739292774345,142,7,0.48130356572456023,0
0.06998607379888393,0.11655340553713399,0.12379586901401063,0.07196076510454971,99,-13,0.14973032137344938,1
